dist	Gene	pairLabel
3.217414	VMP1	Nuc18_gene2_SE22
6.629398	VMP1	Nuc18_gene1_SE23
6.501976	VMP1	Nuc18_gene2_SE23
2.271426	VMP1	Nuc18_gene1_SE24
2.568507	VMP1	Nuc18_gene2_SE24
5.760876	VMP1	Nuc18_gene1_SE25
6.137574	VMP1	Nuc18_gene2_SE25
7.917703	VMP1	Nuc18_gene1_SE26
7.117674	VMP1	Nuc18_gene2_SE26
8.194277	VMP1	Nuc18_gene1_SE27
7.366326	VMP1	Nuc18_gene2_SE27
7.568587	VMP1	Nuc18_gene1_SE28
6.245052	VMP1	Nuc18_gene2_SE28
7.547218	VMP1	Nuc18_gene1_SE29
5.613727	VMP1	Nuc18_gene2_SE29
7.715833	VMP1	Nuc18_gene1_SE30
6.386851	VMP1	Nuc18_gene2_SE30
6.025732	VMP1	Nuc19_gene1_SE1
2.338174	VMP1	Nuc19_gene2_SE1
5.000634	VMP1	Nuc19_gene3_SE1
4.350446	VMP1	Nuc19_gene1_SE2
4.649439	VMP1	Nuc19_gene2_SE2
6.341545	VMP1	Nuc19_gene3_SE2
6.829269	VMP1	Nuc19_gene1_SE3
5.230242	VMP1	Nuc19_gene2_SE3
6.267174	VMP1	Nuc19_gene3_SE3
6.337693	VMP1	Nuc19_gene1_SE4
5.992496	VMP1	Nuc19_gene2_SE4
6.904028	VMP1	Nuc19_gene3_SE4
8.778395	VMP1	Nuc19_gene1_SE5
4.552788	VMP1	Nuc19_gene2_SE5
5.650124	VMP1	Nuc19_gene3_SE5
3.966422	VMP1	Nuc19_gene1_SE6
4.368207	VMP1	Nuc19_gene2_SE6
6.307319	VMP1	Nuc19_gene3_SE6
4.337037	VMP1	Nuc19_gene1_SE7
3.651585	VMP1	Nuc19_gene2_SE7
5.577121	VMP1	Nuc19_gene3_SE7
2.860032	VMP1	Nuc19_gene1_SE8
6.318703	VMP1	Nuc19_gene2_SE8
7.742791	VMP1	Nuc19_gene3_SE8
7.385988	VMP1	Nuc19_gene1_SE9
8.056192	VMP1	Nuc19_gene2_SE9
8.468883	VMP1	Nuc19_gene3_SE9
6.092903	VMP1	Nuc19_gene1_SE10
2.783023	VMP1	Nuc19_gene2_SE10
5.068258	VMP1	Nuc19_gene3_SE10
8.664706	VMP1	Nuc19_gene1_SE11
2.690655	VMP1	Nuc19_gene2_SE11
4.771722	VMP1	Nuc19_gene3_SE11
4.820632	VMP1	Nuc19_gene1_SE12
4.498499	VMP1	Nuc19_gene2_SE12
5.823812	VMP1	Nuc19_gene3_SE12
4.181979	VMP1	Nuc19_gene1_SE13
8.713655	VMP1	Nuc19_gene2_SE13
9.408002	VMP1	Nuc19_gene3_SE13
8.010591	VMP1	Nuc19_gene1_SE14
6.375616	VMP1	Nuc19_gene2_SE14
6.885312	VMP1	Nuc19_gene3_SE14
7.777007	VMP1	Nuc19_gene1_SE15
2.354855	VMP1	Nuc19_gene2_SE15
4.512056	VMP1	Nuc19_gene3_SE15
7.107773	VMP1	Nuc19_gene1_SE16
5.07192	VMP1	Nuc19_gene2_SE16
5.930689	VMP1	Nuc19_gene3_SE16
6.736202	VMP1	Nuc19_gene1_SE17
8.031608	VMP1	Nuc19_gene2_SE17
8.465482	VMP1	Nuc19_gene3_SE17
2.26622	VMP1	Nuc19_gene1_SE18
6.327858	VMP1	Nuc19_gene2_SE18
7.703123	VMP1	Nuc19_gene3_SE18
2.488607	VMP1	Nuc19_gene1_SE19
6.441447	VMP1	Nuc19_gene2_SE19
7.728114	VMP1	Nuc19_gene3_SE19
4.884378	VMP1	Nuc19_gene1_SE20
6.837473	VMP1	Nuc19_gene2_SE20
7.599098	VMP1	Nuc19_gene3_SE20
4.66484	VMP1	Nuc19_gene1_SE21
7.59192	VMP1	Nuc19_gene2_SE21
8.321438	VMP1	Nuc19_gene3_SE21
3.080373	VMP1	Nuc19_gene1_SE22
5.784852	VMP1	Nuc19_gene2_SE22
7.546827	VMP1	Nuc19_gene3_SE22
3.789772	VMP1	Nuc19_gene1_SE23
9.93085	VMP1	Nuc19_gene2_SE23
10.703817	VMP1	Nuc19_gene3_SE23
6.710416	VMP1	Nuc19_gene1_SE24
4.189485	VMP1	Nuc19_gene2_SE24
5.297289	VMP1	Nuc19_gene3_SE24
4.99335	VMP1	Nuc19_gene1_SE25
5.535823	VMP1	Nuc19_gene2_SE25
6.386502	VMP1	Nuc19_gene3_SE25
7.785109	VMP1	Nuc19_gene1_SE26
5.055771	VMP1	Nuc19_gene2_SE26
5.4311	VMP1	Nuc19_gene3_SE26
6.652685	VMP1	Nuc19_gene1_SE27
7.312451	VMP1	Nuc19_gene2_SE27
7.531388	VMP1	Nuc19_gene3_SE27
4.97365	VMP1	Nuc19_gene1_SE28
2.899213	VMP1	Nuc19_gene2_SE28
5.294979	VMP1	Nuc19_gene3_SE28
4.230684	VMP1	Nuc19_gene1_SE29
9.954887	VMP1	Nuc19_gene2_SE29
10.586467	VMP1	Nuc19_gene3_SE29
4.200733	VMP1	Nuc19_gene1_SE30
9.136479	VMP1	Nuc19_gene2_SE30
9.669778	VMP1	Nuc19_gene3_SE30
8.096161	VMP1	Nuc19_gene1_SE31
6.335816	VMP1	Nuc19_gene2_SE31
6.62527	VMP1	Nuc19_gene3_SE31
2.049254	VMP1	Nuc19_gene1_SE32
6.773413	VMP1	Nuc19_gene2_SE32
8.310795	VMP1	Nuc19_gene3_SE32
1.851896	VMP1	Nuc19_gene1_SE33
8.794578	VMP1	Nuc19_gene2_SE33
9.920015	VMP1	Nuc19_gene3_SE33
3.286907	VMP1	Nuc19_gene1_SE34
9.728421	VMP1	Nuc19_gene2_SE34
10.415358	VMP1	Nuc19_gene3_SE34
9.19447	VMP1	Nuc19_gene1_SE35
2.742061	VMP1	Nuc19_gene2_SE35
4.021826	VMP1	Nuc19_gene3_SE35
8.074392	VMP1	Nuc19_gene1_SE36
2.05568	VMP1	Nuc19_gene2_SE36
3.353324	VMP1	Nuc19_gene3_SE36
2.41291	VMP1	Nuc19_gene1_SE37
8.807371	VMP1	Nuc19_gene2_SE37
9.397929	VMP1	Nuc19_gene3_SE37
5.832611	VMP1	Nuc19_gene1_SE38
10.289912	VMP1	Nuc19_gene2_SE38
10.56096	VMP1	Nuc19_gene3_SE38
9.13322	VMP1	Nuc19_gene1_SE39
2.92717	VMP1	Nuc19_gene2_SE39
4.048238	VMP1	Nuc19_gene3_SE39
3.521796	VMP1	Nuc19_gene1_SE40
6.503385	VMP1	Nuc19_gene2_SE40
7.030333	VMP1	Nuc19_gene3_SE40
1.593086	VMP1	Nuc19_gene1_SE41
6.65366	VMP1	Nuc19_gene2_SE41
7.30499	VMP1	Nuc19_gene3_SE41
9.015912	VMP1	Nuc19_gene1_SE42
3.984693	VMP1	Nuc19_gene2_SE42
4.200618	VMP1	Nuc19_gene3_SE42
5.203536	VMP1	Nuc19_gene1_SE43
5.061362	VMP1	Nuc19_gene2_SE43
5.405671	VMP1	Nuc19_gene3_SE43
3.086974	VMP1	Nuc19_gene1_SE44
5.34785	VMP1	Nuc19_gene2_SE44
6.851761	VMP1	Nuc19_gene3_SE44
6.662234	VMP1	Nuc19_gene1_SE45
1.107712	VMP1	Nuc19_gene2_SE45
3.458004	VMP1	Nuc19_gene3_SE45
4.591402	VMP1	Nuc19_gene1_SE46
4.372055	VMP1	Nuc19_gene2_SE46
6.204899	VMP1	Nuc19_gene3_SE46
5.303522	VMP1	Nuc19_gene1_SE47
2.179986	VMP1	Nuc19_gene2_SE47
4.031982	VMP1	Nuc19_gene3_SE47
4.062713	VMP1	Nuc19_gene1_SE48
10.0472	VMP1	Nuc19_gene2_SE48
10.448951	VMP1	Nuc19_gene3_SE48
6.695335	VMP1	Nuc19_gene1_SE49
1.550994	VMP1	Nuc19_gene2_SE49
3.653076	VMP1	Nuc19_gene3_SE49
7.28288	VMP1	Nuc19_gene1_SE50
6.946596	VMP1	Nuc19_gene2_SE50
6.51044	VMP1	Nuc19_gene3_SE50
6.272197	VMP1	Nuc19_gene1_SE51
9.588149	VMP1	Nuc19_gene2_SE51
9.433272	VMP1	Nuc19_gene3_SE51
7.381693	VMP1	Nuc19_gene1_SE52
5.799016	VMP1	Nuc19_gene2_SE52
5.490468	VMP1	Nuc19_gene3_SE52
6.487431	VMP1	Nuc19_gene1_SE53
7.705446	VMP1	Nuc19_gene2_SE53
7.433014	VMP1	Nuc19_gene3_SE53
4.753238	VMP1	Nuc19_gene1_SE54
2.852119	VMP1	Nuc19_gene2_SE54
3.663045	VMP1	Nuc19_gene3_SE54
7.592977	VMP1	Nuc19_gene1_SE55
2.956295	VMP1	Nuc19_gene2_SE55
2.956137	VMP1	Nuc19_gene3_SE55
9.462807	VMP1	Nuc19_gene1_SE56
3.625432	VMP1	Nuc19_gene2_SE56
3.246841	VMP1	Nuc19_gene3_SE56
2.087244	VMP1	Nuc19_gene1_SE57
7.831538	VMP1	Nuc19_gene2_SE57
8.142484	VMP1	Nuc19_gene3_SE57
4.40105	VMP1	Nuc19_gene1_SE58
8.207799	VMP1	Nuc19_gene2_SE58
8.097268	VMP1	Nuc19_gene3_SE58
3.343582	VMP1	Nuc19_gene1_SE59
4.097529	VMP1	Nuc19_gene2_SE59
4.817775	VMP1	Nuc19_gene3_SE59
8.325118	VMP1	Nuc19_gene1_SE60
3.786187	VMP1	Nuc19_gene2_SE60
2.613552	VMP1	Nuc19_gene3_SE60
5.628282	VMP1	Nuc19_gene1_SE61
9.519916	VMP1	Nuc19_gene2_SE61
9.126906	VMP1	Nuc19_gene3_SE61
6.201258	VMP1	Nuc19_gene1_SE62
7.009189	VMP1	Nuc19_gene2_SE62
6.22141	VMP1	Nuc19_gene3_SE62
2.830554	VMP1	Nuc19_gene1_SE63
5.931522	VMP1	Nuc19_gene2_SE63
6.280428	VMP1	Nuc19_gene3_SE63
7.561081	VMP1	Nuc19_gene1_SE64
2.023813	VMP1	Nuc19_gene2_SE64
2.057243	VMP1	Nuc19_gene3_SE64
3.128043	VMP1	Nuc19_gene1_SE65
5.691339	VMP1	Nuc19_gene2_SE65
5.548961	VMP1	Nuc19_gene3_SE65
6.270897	VMP1	Nuc19_gene1_SE66
2.753715	VMP1	Nuc19_gene2_SE66
1.853076	VMP1	Nuc19_gene3_SE66
4.348678	VMP1	Nuc19_gene1_SE67
9.122309	VMP1	Nuc19_gene2_SE67
8.763082	VMP1	Nuc19_gene3_SE67
3.519664	VMP1	Nuc19_gene1_SE68
8.545967	VMP1	Nuc19_gene2_SE68
8.327021	VMP1	Nuc19_gene3_SE68
5.813752	VMP1	Nuc19_gene1_SE69
6.268648	VMP1	Nuc19_gene2_SE69
6.917714	VMP1	Nuc19_gene3_SE69
3.306361	VMP1	Nuc19_gene1_SE70
8.491278	VMP1	Nuc19_gene2_SE70
8.245329	VMP1	Nuc19_gene3_SE70
2.737228	VMP1	Nuc19_gene1_SE71
8.083764	VMP1	Nuc19_gene2_SE71
7.993302	VMP1	Nuc19_gene3_SE71
7.032285	VMP1	Nuc19_gene1_SE72
5.273368	VMP1	Nuc19_gene2_SE72
3.774818	VMP1	Nuc19_gene3_SE72
6.179083	VMP1	Nuc19_gene1_SE73
7.10777	VMP1	Nuc19_gene2_SE73
6.000903	VMP1	Nuc19_gene3_SE73
9.598565	VMP1	Nuc19_gene1_SE74
3.2614	VMP1	Nuc19_gene2_SE74
1.976298	VMP1	Nuc19_gene3_SE74
5.650802	VMP1	Nuc19_gene1_SE75
6.461998	VMP1	Nuc19_gene2_SE75
5.243356	VMP1	Nuc19_gene3_SE75
3.638604	VMP1	Nuc19_gene1_SE76
8.449495	VMP1	Nuc19_gene2_SE76
8.683796	VMP1	Nuc19_gene3_SE76
6.642768	VMP1	Nuc19_gene1_SE77
3.707	VMP1	Nuc19_gene2_SE77
1.905926	VMP1	Nuc19_gene3_SE77
5.183867	VMP1	Nuc19_gene1_SE78
5.685269	VMP1	Nuc19_gene2_SE78
5.647883	VMP1	Nuc19_gene3_SE78
4.383084	VMP1	Nuc19_gene1_SE79
6.923935	VMP1	Nuc19_gene2_SE79
6.060797	VMP1	Nuc19_gene3_SE79
4.853147	VMP1	Nuc19_gene1_SE80
6.20744	VMP1	Nuc19_gene2_SE80
5.150103	VMP1	Nuc19_gene3_SE80
3.765098	VMP1	Nuc19_gene1_SE81
8.544855	VMP1	Nuc19_gene2_SE81
8.311158	VMP1	Nuc19_gene3_SE81
6.702764	VMP1	Nuc19_gene1_SE82
5.057949	VMP1	Nuc19_gene2_SE82
4.861941	VMP1	Nuc19_gene3_SE82
8.953918	VMP1	Nuc19_gene1_SE83
4.335223	VMP1	Nuc19_gene2_SE83
1.38775	VMP1	Nuc19_gene3_SE83
4.955436	VMP1	Nuc19_gene1_SE84
6.50801	VMP1	Nuc19_gene2_SE84
5.344737	VMP1	Nuc19_gene3_SE84
5.764719	VMP1	Nuc19_gene1_SE85
9.31009	VMP1	Nuc19_gene2_SE85
8.257135	VMP1	Nuc19_gene3_SE85
4.999318	VMP1	Nuc19_gene1_SE86
8.993561	VMP1	Nuc19_gene2_SE86
8.659211	VMP1	Nuc19_gene3_SE86
8.164505	VMP1	Nuc19_gene1_SE87
4.754719	VMP1	Nuc19_gene2_SE87
1.959128	VMP1	Nuc19_gene3_SE87
5.427998	VMP1	Nuc19_gene1_SE88
8.221762	VMP1	Nuc19_gene2_SE88
7.64178	VMP1	Nuc19_gene3_SE88
5.758432	VMP1	Nuc19_gene1_SE89
9.135775	VMP1	Nuc19_gene2_SE89
7.933505	VMP1	Nuc19_gene3_SE89
7.559965	VMP1	Nuc19_gene1_SE90
6.147529	VMP1	Nuc19_gene2_SE90
3.945352	VMP1	Nuc19_gene3_SE90
7.135711	VMP1	Nuc19_gene1_SE91
8.480918	VMP1	Nuc19_gene2_SE91
7.48325	VMP1	Nuc19_gene3_SE91
7.351625	VMP1	Nuc19_gene1_SE92
7.950236	VMP1	Nuc19_gene2_SE92
6.854529	VMP1	Nuc19_gene3_SE92
7.266995	VMP1	Nuc19_gene1_SE93
8.046033	VMP1	Nuc19_gene2_SE93
6.143176	VMP1	Nuc19_gene3_SE93
8.734779	VMP1	Nuc19_gene1_SE94
6.707645	VMP1	Nuc19_gene2_SE94
4.333392	VMP1	Nuc19_gene3_SE94
10.388673	VMP1	Nuc19_gene1_SE95
6.787131	VMP1	Nuc19_gene2_SE95
4.533079	VMP1	Nuc19_gene3_SE95
8.088216	VMP1	Nuc19_gene1_SE96
8.992919	VMP1	Nuc19_gene2_SE96
6.935984	VMP1	Nuc19_gene3_SE96
8.428397	VMP1	Nuc19_gene1_SE97
9.069013	VMP1	Nuc19_gene2_SE97
7.774677	VMP1	Nuc19_gene3_SE97
8.290813	VMP1	Nuc19_gene1_SE98
8.38035	VMP1	Nuc19_gene2_SE98
6.355552	VMP1	Nuc19_gene3_SE98
9.671144	VMP1	Nuc19_gene1_SE99
11.615114	VMP1	Nuc19_gene2_SE99
10.076934	VMP1	Nuc19_gene3_SE99
9.520976	VMP1	Nuc19_gene1_SE100
10.600658	VMP1	Nuc19_gene2_SE100
8.509528	VMP1	Nuc19_gene3_SE100
11.87672	VMP1	Nuc20_gene1_SE1
8.562649	VMP1	Nuc20_gene1_SE2
9.046227	VMP1	Nuc20_gene1_SE3
9.671903	VMP1	Nuc20_gene1_SE4
7.509465	VMP1	Nuc20_gene1_SE5
7.984235	VMP1	Nuc20_gene1_SE6
9.457283	VMP1	Nuc20_gene1_SE7
7.904275	VMP1	Nuc20_gene1_SE8
10.682795	VMP1	Nuc20_gene1_SE9
3.812247	VMP1	Nuc20_gene1_SE10
5.002208	VMP1	Nuc20_gene1_SE11
6.509765	VMP1	Nuc20_gene1_SE12
10.51827	VMP1	Nuc20_gene1_SE13
7.883496	VMP1	Nuc20_gene1_SE14
9.423279	VMP1	Nuc20_gene1_SE15
8.00439	VMP1	Nuc20_gene1_SE16
7.646098	VMP1	Nuc20_gene1_SE17
2.413458	VMP1	Nuc21_gene1_SE1
0.904697	VMP1	Nuc21_gene2_SE1
2.494561	VMP1	Nuc21_gene3_SE1
4.545088	VMP1	Nuc21_gene4_SE1
2.033161	VMP1	Nuc21_gene1_SE2
3.780918	VMP1	Nuc21_gene2_SE2
2.190387	VMP1	Nuc21_gene3_SE2
6.690177	VMP1	Nuc21_gene4_SE2
2.972926	VMP1	Nuc21_gene1_SE3
3.759254	VMP1	Nuc21_gene2_SE3
2.062583	VMP1	Nuc21_gene3_SE3
6.293985	VMP1	Nuc21_gene4_SE3
2.882412	VMP1	Nuc21_gene1_SE4
1.306557	VMP1	Nuc21_gene2_SE4
2.569921	VMP1	Nuc21_gene3_SE4
4.848214	VMP1	Nuc21_gene4_SE4
3.267356	VMP1	Nuc21_gene1_SE5
1.549998	VMP1	Nuc21_gene2_SE5
2.717421	VMP1	Nuc21_gene3_SE5
4.868262	VMP1	Nuc21_gene4_SE5
2.87165	VMP1	Nuc21_gene1_SE6
2.121094	VMP1	Nuc21_gene2_SE6
2.216435	VMP1	Nuc21_gene3_SE6
5.291753	VMP1	Nuc21_gene4_SE6
0.687877	VMP1	Nuc21_gene1_SE7
2.980319	VMP1	Nuc21_gene2_SE7
2.472403	VMP1	Nuc21_gene3_SE7
5.702963	VMP1	Nuc21_gene4_SE7
1.039308	VMP1	Nuc21_gene1_SE8
2.019244	VMP1	Nuc21_gene2_SE8
1.850539	VMP1	Nuc21_gene3_SE8
5.094181	VMP1	Nuc21_gene4_SE8
1.029649	VMP1	Nuc21_gene1_SE9
3.199614	VMP1	Nuc21_gene2_SE9
1.684839	VMP1	Nuc21_gene3_SE9
6.045882	VMP1	Nuc21_gene4_SE9
3.537263	VMP1	Nuc21_gene1_SE10
3.478427	VMP1	Nuc21_gene2_SE10
2.499675	VMP1	Nuc21_gene3_SE10
6.092002	VMP1	Nuc21_gene4_SE10
0.163997	VMP1	Nuc21_gene1_SE11
3.1899	VMP1	Nuc21_gene2_SE11
2.05694	VMP1	Nuc21_gene3_SE11
5.894695	VMP1	Nuc21_gene4_SE11
0.947525	VMP1	Nuc21_gene1_SE12
3.767818	VMP1	Nuc21_gene2_SE12
2.030843	VMP1	Nuc21_gene3_SE12
6.256333	VMP1	Nuc21_gene4_SE12
3.380875	VMP1	Nuc21_gene1_SE13
1.092487	VMP1	Nuc21_gene2_SE13
2.578383	VMP1	Nuc21_gene3_SE13
2.687893	VMP1	Nuc21_gene4_SE13
3.290519	VMP1	Nuc21_gene1_SE14
2.896751	VMP1	Nuc21_gene2_SE14
2.318107	VMP1	Nuc21_gene3_SE14
5.68405	VMP1	Nuc21_gene4_SE14
3.81047	VMP1	Nuc21_gene1_SE15
5.350429	VMP1	Nuc21_gene2_SE15
3.39185	VMP1	Nuc21_gene3_SE15
7.847029	VMP1	Nuc21_gene4_SE15
2.353732	VMP1	Nuc21_gene1_SE16
1.84329	VMP1	Nuc21_gene2_SE16
3.094753	VMP1	Nuc21_gene3_SE16
4.548416	VMP1	Nuc21_gene4_SE16
0.966703	VMP1	Nuc21_gene1_SE17
2.462534	VMP1	Nuc21_gene2_SE17
1.300989	VMP1	Nuc21_gene3_SE17
5.341182	VMP1	Nuc21_gene4_SE17
2.685755	VMP1	Nuc21_gene1_SE18
2.587093	VMP1	Nuc21_gene2_SE18
1.761181	VMP1	Nuc21_gene3_SE18
5.441541	VMP1	Nuc21_gene4_SE18
1.734254	VMP1	Nuc21_gene1_SE19
4.574292	VMP1	Nuc21_gene2_SE19
2.609498	VMP1	Nuc21_gene3_SE19
6.894927	VMP1	Nuc21_gene4_SE19
3.058275	VMP1	Nuc21_gene1_SE20
5.438575	VMP1	Nuc21_gene2_SE20
3.23669	VMP1	Nuc21_gene3_SE20
7.823534	VMP1	Nuc21_gene4_SE20
3.018886	VMP1	Nuc21_gene1_SE21
5.01534	VMP1	Nuc21_gene2_SE21
2.834592	VMP1	Nuc21_gene3_SE21
7.427931	VMP1	Nuc21_gene4_SE21
1.784078	VMP1	Nuc21_gene1_SE22
2.033759	VMP1	Nuc21_gene2_SE22
2.565828	VMP1	Nuc21_gene3_SE22
4.551905	VMP1	Nuc21_gene4_SE22
2.781498	VMP1	Nuc21_gene1_SE23
4.476138	VMP1	Nuc21_gene2_SE23
2.308664	VMP1	Nuc21_gene3_SE23
6.873655	VMP1	Nuc21_gene4_SE23
4.494703	VMP1	Nuc21_gene1_SE24
5.806062	VMP1	Nuc21_gene2_SE24
3.686168	VMP1	Nuc21_gene3_SE24
7.90693	VMP1	Nuc21_gene4_SE24
2.937393	VMP1	Nuc21_gene1_SE25
1.594042	VMP1	Nuc21_gene2_SE25
3.18519	VMP1	Nuc21_gene3_SE25
3.736385	VMP1	Nuc21_gene4_SE25
2.152467	VMP1	Nuc21_gene1_SE26
1.910754	VMP1	Nuc21_gene2_SE26
0.813453	VMP1	Nuc21_gene3_SE26
4.407384	VMP1	Nuc21_gene4_SE26
3.67723	VMP1	Nuc21_gene1_SE27
2.520555	VMP1	Nuc21_gene2_SE27
2.308972	VMP1	Nuc21_gene3_SE27
4.843449	VMP1	Nuc21_gene4_SE27
4.787663	VMP1	Nuc21_gene1_SE28
5.4591	VMP1	Nuc21_gene2_SE28
3.665596	VMP1	Nuc21_gene3_SE28
7.490708	VMP1	Nuc21_gene4_SE28
4.386763	VMP1	Nuc21_gene1_SE29
1.889981	VMP1	Nuc21_gene2_SE29
4.122311	VMP1	Nuc21_gene3_SE29
2.893187	VMP1	Nuc21_gene4_SE29
2.487075	VMP1	Nuc21_gene1_SE30
1.540158	VMP1	Nuc21_gene2_SE30
2.349371	VMP1	Nuc21_gene3_SE30
3.466158	VMP1	Nuc21_gene4_SE30
3.193276	VMP1	Nuc21_gene1_SE31
2.174066	VMP1	Nuc21_gene2_SE31
1.722954	VMP1	Nuc21_gene3_SE31
4.481751	VMP1	Nuc21_gene4_SE31
3.974904	VMP1	Nuc21_gene1_SE32
6.192905	VMP1	Nuc21_gene2_SE32
3.774161	VMP1	Nuc21_gene3_SE32
8.201696	VMP1	Nuc21_gene4_SE32
4.840677	VMP1	Nuc21_gene1_SE33
6.453776	VMP1	Nuc21_gene2_SE33
4.18257	VMP1	Nuc21_gene3_SE33
8.456522	VMP1	Nuc21_gene4_SE33
4.155501	VMP1	Nuc21_gene1_SE34
4.442727	VMP1	Nuc21_gene2_SE34
2.68178	VMP1	Nuc21_gene3_SE34
6.264848	VMP1	Nuc21_gene4_SE34
2.639673	VMP1	Nuc21_gene1_SE35
3.591314	VMP1	Nuc21_gene2_SE35
3.558049	VMP1	Nuc21_gene3_SE35
4.956315	VMP1	Nuc21_gene4_SE35
2.474561	VMP1	Nuc21_gene1_SE36
1.629088	VMP1	Nuc21_gene2_SE36
1.671769	VMP1	Nuc21_gene3_SE36
3.316076	VMP1	Nuc21_gene4_SE36
3.869446	VMP1	Nuc21_gene1_SE37
6.197447	VMP1	Nuc21_gene2_SE37
3.688253	VMP1	Nuc21_gene3_SE37
7.896156	VMP1	Nuc21_gene4_SE37
4.76209	VMP1	Nuc21_gene1_SE38
2.841958	VMP1	Nuc21_gene2_SE38
4.711188	VMP1	Nuc21_gene3_SE38
2.999944	VMP1	Nuc21_gene4_SE38
3.792099	VMP1	Nuc21_gene1_SE39
2.655009	VMP1	Nuc21_gene2_SE39
3.982885	VMP1	Nuc21_gene3_SE39
3.39217	VMP1	Nuc21_gene4_SE39
2.497844	VMP1	Nuc21_gene1_SE40
4.442704	VMP1	Nuc21_gene2_SE40
3.379867	VMP1	Nuc21_gene3_SE40
5.726889	VMP1	Nuc21_gene4_SE40
2.508813	VMP1	Nuc21_gene1_SE41
4.792709	VMP1	Nuc21_gene2_SE41
3.180595	VMP1	Nuc21_gene3_SE41
6.112236	VMP1	Nuc21_gene4_SE41
4.340436	VMP1	Nuc21_gene1_SE42
1.823054	VMP1	Nuc21_gene2_SE42
3.034381	VMP1	Nuc21_gene3_SE42
3.06979	VMP1	Nuc21_gene4_SE42
3.860536	VMP1	Nuc21_gene1_SE43
2.243868	VMP1	Nuc21_gene2_SE43
2.284441	VMP1	Nuc21_gene3_SE43
3.976427	VMP1	Nuc21_gene4_SE43
3.573703	VMP1	Nuc21_gene1_SE44
4.327643	VMP1	Nuc21_gene2_SE44
1.9298	VMP1	Nuc21_gene3_SE44
5.563946	VMP1	Nuc21_gene4_SE44
3.970508	VMP1	Nuc21_gene1_SE45
3.319757	VMP1	Nuc21_gene2_SE45
2.26773	VMP1	Nuc21_gene3_SE45
5.04587	VMP1	Nuc21_gene4_SE45
4.661127	VMP1	Nuc21_gene1_SE46
1.832438	VMP1	Nuc21_gene2_SE46
3.569827	VMP1	Nuc21_gene3_SE46
2.620288	VMP1	Nuc21_gene4_SE46
4.363888	VMP1	Nuc21_gene1_SE47
3.306021	VMP1	Nuc21_gene2_SE47
4.525238	VMP1	Nuc21_gene3_SE47
3.375755	VMP1	Nuc21_gene4_SE47
4.032438	VMP1	Nuc21_gene1_SE48
3.84307	VMP1	Nuc21_gene2_SE48
2.301665	VMP1	Nuc21_gene3_SE48
5.433498	VMP1	Nuc21_gene4_SE48
4.482355	VMP1	Nuc21_gene1_SE49
6.475953	VMP1	Nuc21_gene2_SE49
3.942747	VMP1	Nuc21_gene3_SE49
8.121804	VMP1	Nuc21_gene4_SE49
5.55006	VMP1	Nuc21_gene1_SE50
6.216442	VMP1	Nuc21_gene2_SE50
4.202439	VMP1	Nuc21_gene3_SE50
7.694085	VMP1	Nuc21_gene4_SE50
5.174167	VMP1	Nuc21_gene1_SE51
2.973174	VMP1	Nuc21_gene2_SE51
4.779864	VMP1	Nuc21_gene3_SE51
2.219533	VMP1	Nuc21_gene4_SE51
4.563276	VMP1	Nuc21_gene1_SE52
6.800902	VMP1	Nuc21_gene2_SE52
4.252979	VMP1	Nuc21_gene3_SE52
8.3637	VMP1	Nuc21_gene4_SE52
5.787369	VMP1	Nuc21_gene1_SE53
7.492065	VMP1	Nuc21_gene2_SE53
5.026061	VMP1	Nuc21_gene3_SE53
9.015606	VMP1	Nuc21_gene4_SE53
4.784136	VMP1	Nuc21_gene1_SE54
2.639295	VMP1	Nuc21_gene2_SE54
4.090869	VMP1	Nuc21_gene3_SE54
1.520813	VMP1	Nuc21_gene4_SE54
3.42947	VMP1	Nuc21_gene1_SE55
5.947631	VMP1	Nuc21_gene2_SE55
3.967583	VMP1	Nuc21_gene3_SE55
7.190443	VMP1	Nuc21_gene4_SE55
4.171905	VMP1	Nuc21_gene1_SE56
6.570193	VMP1	Nuc21_gene2_SE56
4.210119	VMP1	Nuc21_gene3_SE56
7.680488	VMP1	Nuc21_gene4_SE56
4.411073	VMP1	Nuc21_gene1_SE57
6.784275	VMP1	Nuc21_gene2_SE57
4.282372	VMP1	Nuc21_gene3_SE57
8.080079	VMP1	Nuc21_gene4_SE57
5.762272	VMP1	Nuc21_gene1_SE58
7.468094	VMP1	Nuc21_gene2_SE58
4.894892	VMP1	Nuc21_gene3_SE58
8.542901	VMP1	Nuc21_gene4_SE58
4.171852	VMP1	Nuc21_gene1_SE59
3.889896	VMP1	Nuc21_gene2_SE59
4.443605	VMP1	Nuc21_gene3_SE59
3.862142	VMP1	Nuc21_gene4_SE59
5.680005	VMP1	Nuc21_gene1_SE60
3.753455	VMP1	Nuc21_gene2_SE60
5.369447	VMP1	Nuc21_gene3_SE60
2.453791	VMP1	Nuc21_gene4_SE60
4.210689	VMP1	Nuc21_gene1_SE61
3.76777	VMP1	Nuc21_gene2_SE61
2.215696	VMP1	Nuc21_gene3_SE61
4.256467	VMP1	Nuc21_gene4_SE61
4.279748	VMP1	Nuc21_gene1_SE62
4.412159	VMP1	Nuc21_gene2_SE62
2.466966	VMP1	Nuc21_gene3_SE62
5.526129	VMP1	Nuc21_gene4_SE62
